Timestamp,pollutant,value,pred,residual,residual_anom,iso_anom,spike_label,temp_extreme,is_weekend,T,RH
2005-02-12 02:00:00,CO(GT),3.6,1.7335000000000007,1.8664999999999994,True,True,False,False,True,5.0,66.6
2004-12-24 16:00:00,CO(GT),6.7,4.833999999999999,1.8660000000000014,True,False,False,False,False,10.6,55.3
2005-01-03 20:00:00,CO(GT),4.2,2.338999999999997,1.8610000000000033,True,False,False,False,False,16.9,49.3
2005-02-02 10:00:00,CO(GT),5.6,3.755000000000001,1.8449999999999989,True,False,False,False,False,5.8,53.1
2005-02-21 20:00:00,CO(GT),6.3,4.4594999999999985,1.8405000000000014,True,False,False,False,False,5.5,79.8
2005-01-17 19:00:00,CO(GT),8.7,6.8595000000000015,1.8404999999999978,True,True,True,False,False,7.8,48.1
2005-02-27 02:00:00,CO(GT),3.3,1.4700000000000002,1.8299999999999996,True,False,False,False,True,4.6,64.4
2004-12-24 12:00:00,CO(GT),6.0,4.181999999999999,1.8180000000000014,True,False,False,False,False,8.0,55.9
2005-02-05 09:00:00,CO(GT),4.1,2.298499999999998,1.8015000000000017,True,False,False,True,True,4.1,52.7
2005-02-01 22:00:00,CO(GT),3.0,1.2309999999999999,1.7690000000000001,True,False,False,False,False,7.3,43.8
2004-12-24 08:00:00,CO(GT),4.8,3.0385000000000018,1.761499999999998,True,False,False,False,False,5.7,61.3
2005-02-10 09:00:00,CO(GT),3.8,2.0414999999999943,1.7585000000000055,True,False,False,False,False,16.9,49.3
2005-01-03 02:00:00,CO(GT),3.0,1.253999999999999,1.746000000000001,True,False,False,False,False,16.9,49.3
