Timestamp,pollutant,value,pred,residual,residual_anom,iso_anom,spike_label,temp_extreme,is_weekend,T,RH
2005-02-12 02:00:00,CO(GT),3.6,1.7335000000000007,1.8664999999999994,True,True,False,False,True,5.0,66.6
2004-12-24 16:00:00,CO(GT),6.7,4.833999999999999,1.8660000000000014,True,False,False,False,False,10.6,55.3
2005-01-03 20:00:00,CO(GT),4.2,2.338999999999997,1.8610000000000033,True,False,False,False,False,16.9,49.3
2005-02-02 10:00:00,CO(GT),5.6,3.755000000000001,1.8449999999999989,True,False,False,False,False,5.8,53.1
2005-02-21 20:00:00,CO(GT),6.3,4.4594999999999985,1.8405000000000014,True,False,False,False,False,5.5,79.8
2005-01-17 19:00:00,CO(GT),8.7,6.8595000000000015,1.8404999999999978,True,True,True,False,False,7.8,48.1
2005-02-27 02:00:00,CO(GT),3.3,1.4700000000000002,1.8299999999999996,True,False,False,False,True,4.6,64.4
2004-12-24 12:00:00,CO(GT),6.0,4.181999999999999,1.8180000000000014,True,False,False,False,False,8.0,55.9
2005-02-05 09:00:00,CO(GT),4.1,2.298499999999998,1.8015000000000017,True,False,False,True,True,4.1,52.7
2005-02-01 22:00:00,CO(GT),3.0,1.2309999999999999,1.7690000000000001,True,False,False,False,False,7.3,43.8
2004-12-24 08:00:00,CO(GT),4.8,3.0385000000000018,1.761499999999998,True,False,False,False,False,5.7,61.3
2005-02-10 09:00:00,CO(GT),3.8,2.0414999999999943,1.7585000000000055,True,False,False,False,False,16.9,49.3
2005-01-03 02:00:00,CO(GT),3.0,1.253999999999999,1.746000000000001,True,False,False,False,False,16.9,49.3
2005-02-11 17:00:00,NOx(GT),1227.0,162.265,1064.7350000000001,True,False,True,False,False,17.1,49.0
2005-02-11 16:00:00,NOx(GT),1218.0,164.375,1053.625,True,False,True,False,False,17.1,49.0
2005-02-11 19:00:00,NOx(GT),1075.0,160.26,914.74,True,False,True,False,False,17.1,49.0
2005-02-11 18:00:00,NOx(GT),1061.0,161.97,899.03,True,False,True,False,False,17.1,49.0
2005-02-11 15:00:00,NOx(GT),1054.0,166.545,887.455,True,False,True,False,False,17.1,49.0
2005-02-10 20:00:00,NOx(GT),1028.0,168.655,859.345,True,False,True,False,False,17.1,49.0
2005-02-11 14:00:00,NOx(GT),872.0,166.93,705.0699999999999,True,False,False,False,False,17.1,49.0
2005-03-11 11:00:00,NOx(GT),812.0,144.785,667.215,True,False,False,False,False,17.1,49.0
2005-02-11 10:00:00,NOx(GT),747.0,171.78,575.22,True,False,False,False,False,17.1,49.0
2005-02-11 11:00:00,NOx(GT),746.0,172.405,573.595,True,False,False,False,False,17.1,49.0
2005-02-11 13:00:00,NOx(GT),723.0,167.835,555.165,True,False,False,False,False,17.1,49.0
2005-02-11 12:00:00,NOx(GT),702.0,170.175,531.825,True,False,False,False,False,17.1,49.0
2005-02-11 09:00:00,NOx(GT),700.0,172.97,527.03,True,False,False,False,False,17.1,49.0
2005-02-10 19:00:00,NOx(GT),687.0,172.685,514.315,True,False,False,False,False,17.1,49.0
2005-02-11 20:00:00,NOx(GT),641.0,157.495,483.505,True,False,False,False,False,17.1,49.0
2005-02-10 11:00:00,NOx(GT),646.0,172.45,473.55,True,False,False,False,False,17.1,49.0
2005-02-05 09:00:00,NOx(GT),759.0,289.605,469.395,True,False,False,True,True,4.1,52.7
2005-02-10 21:00:00,NOx(GT),605.0,164.525,440.475,True,False,False,False,False,17.1,49.0
2005-02-10 10:00:00,NOx(GT),604.0,170.475,433.525,True,False,False,False,False,17.1,49.0
2005-02-11 08:00:00,NOx(GT),589.0,172.785,416.21500000000003,True,False,False,False,False,17.1,49.0
2005-02-17 08:00:00,NOx(GT),602.0,218.965,383.03499999999997,True,False,False,False,False,6.6,44.6
2005-02-24 10:00:00,NOx(GT),573.0,195.285,377.71500000000003,True,False,False,True,False,4.1,83.9
2005-03-08 11:00:00,NOx(GT),595.0,225.045,369.95500000000004,True,False,False,False,False,10.9,25.7
2005-02-10 09:00:00,NOx(GT),540.0,172.9,367.1,True,False,False,False,False,17.1,49.0
2005-02-10 18:00:00,NOx(GT),534.0,172.69,361.31,True,False,False,False,False,17.1,49.0
2005-02-01 12:00:00,NOx(GT),1017.0,676.19,340.80999999999995,True,False,True,False,False,7.3,50.8
2005-02-05 08:00:00,NOx(GT),708.0,370.34,337.66,True,False,False,True,True,2.0,63.6
2005-02-16 09:00:00,NOx(GT),758.0,421.18,336.82,True,False,False,False,False,7.8,37.6
2005-03-16 16:00:00,NOx(GT),509.0,177.14,331.86,True,False,False,False,False,28.8,15.1
2005-03-08 22:00:00,NOx(GT),463.0,134.695,328.305,True,False,False,False,False,7.5,44.0
2005-03-02 18:00:00,NOx(GT),579.0,253.97,325.03,True,False,False,False,False,9.1,19.2
2005-03-02 11:00:00,NOx(GT),466.0,145.425,320.575,True,False,False,False,False,7.5,24.3
2005-02-03 12:00:00,NOx(GT),551.0,230.87,320.13,True,False,False,False,False,11.5,33.0
2005-02-10 08:00:00,NOx(GT),492.0,174.375,317.625,True,False,False,False,False,17.1,49.0
2005-03-03 19:00:00,NOx(GT),907.0,596.345,310.655,True,False,False,False,False,4.9,82.4
2005-02-19 00:00:00,NOx(GT),456.0,148.955,307.04499999999996,True,False,False,True,True,4.1,55.0
2005-03-02 10:00:00,NOx(GT),438.0,136.18,301.82,True,False,False,False,False,4.6,32.5
2005-03-10 22:00:00,NOx(GT),426.0,126.3,299.7,True,False,False,False,False,9.5,34.6
2005-02-18 08:00:00,NOx(GT),456.0,159.63,296.37,True,False,False,False,False,6.9,48.8
2005-03-08 12:00:00,NOx(GT),421.0,125.49,295.51,True,False,False,False,False,13.7,17.4
2005-04-04 09:00:00,NOx(GT),523.0,227.625,295.375,True,False,False,False,False,18.2,36.3
2005-03-03 11:00:00,NOx(GT),438.0,142.855,295.145,True,False,False,True,False,3.6,75.9
2005-03-02 21:00:00,NOx(GT),473.0,178.325,294.675,True,False,False,False,False,5.1,36.4
2005-03-05 21:00:00,NOx(GT),464.0,174.535,289.46500000000003,True,False,False,False,True,7.2,69.5
2005-02-03 11:00:00,NOx(GT),790.0,503.32,286.68,True,False,False,False,False,8.5,39.7
2005-02-02 12:00:00,NOx(GT),714.0,430.285,283.715,True,False,False,False,False,12.7,30.0
2005-02-25 11:00:00,NOx(GT),615.0,331.965,283.035,True,False,False,False,False,10.8,52.1
2005-03-02 09:00:00,NOx(GT),479.0,203.035,275.96500000000003,True,False,False,True,False,-0.5,45.9
2005-02-09 10:00:00,NOx(GT),446.0,170.27,275.73,True,False,False,False,False,17.1,49.0
2005-02-04 21:00:00,NOx(GT),467.0,193.025,273.975,True,False,False,False,False,7.1,43.9
2005-02-11 16:00:00,NO2(GT),340.0,131.85,208.15,True,False,True,False,False,17.1,49.0
2005-02-11 17:00:00,NO2(GT),326.0,122.28,203.72,True,False,True,False,False,17.1,49.0
2005-02-10 09:00:00,NO2(GT),289.0,91.645,197.35500000000002,True,False,True,False,False,17.1,49.0
2005-02-03 11:00:00,NO2(GT),333.0,140.39,192.61,True,False,True,False,False,8.5,39.7
2005-02-05 09:00:00,NO2(GT),310.0,119.75,190.25,True,False,True,True,True,4.1,52.7
2005-02-11 15:00:00,NO2(GT),312.0,129.52,182.48,True,False,True,False,False,17.1,49.0
2005-02-07 09:00:00,NO2(GT),281.0,99.905,181.095,True,False,True,False,False,5.6,40.5
2005-02-11 09:00:00,NO2(GT),296.0,117.885,178.115,True,False,True,False,False,17.1,49.0
2005-02-10 20:00:00,NO2(GT),276.0,100.39,175.61,True,False,True,False,False,17.1,49.0
2005-02-05 08:00:00,NO2(GT),283.0,107.525,175.475,True,False,True,True,True,2.0,63.6
2005-02-11 10:00:00,NO2(GT),291.0,117.475,173.525,True,False,True,False,False,17.1,49.0
2005-02-24 08:00:00,NO2(GT),267.0,103.815,163.185,True,False,True,True,False,4.1,82.5
2005-02-10 10:00:00,NO2(GT),250.0,87.31,162.69,True,False,True,False,False,17.1,49.0
2005-02-11 18:00:00,NO2(GT),284.0,124.035,159.965,True,False,True,False,False,17.1,49.0
2005-02-21 10:00:00,NO2(GT),254.0,96.745,157.255,True,False,True,True,False,3.8,84.3
2005-02-11 19:00:00,NO2(GT),289.0,132.29,156.71,True,False,True,False,False,17.1,49.0
2005-02-11 14:00:00,NO2(GT),275.0,119.665,155.33499999999998,True,False,True,False,False,17.1,49.0
2005-02-11 11:00:00,NO2(GT),276.0,121.06,154.94,True,False,True,False,False,17.1,49.0
2005-02-11 08:00:00,NO2(GT),267.0,112.555,154.445,True,False,True,False,False,17.1,49.0
2005-02-22 08:00:00,NO2(GT),295.0,140.605,154.395,True,False,True,True,False,4.1,82.7
2005-02-09 09:00:00,NO2(GT),245.0,93.37,151.63,True,False,False,False,False,17.1,49.0
2005-02-24 09:00:00,NO2(GT),269.0,119.6,149.4,True,False,True,True,False,3.9,83.9
2005-02-10 08:00:00,NO2(GT),247.0,98.175,148.825,True,False,True,False,False,17.1,49.0
2005-02-04 08:00:00,NO2(GT),306.0,159.165,146.835,True,False,True,True,False,2.3,70.9
2005-02-07 08:00:00,NO2(GT),246.0,100.04,145.95999999999998,True,False,True,True,False,2.9,49.5
2005-02-24 10:00:00,NO2(GT),244.0,98.38,145.62,True,False,False,True,False,4.1,83.9
2005-02-24 16:00:00,NO2(GT),267.0,122.555,144.445,True,False,True,False,False,7.6,70.8
2005-02-17 08:00:00,NO2(GT),238.0,97.42,140.57999999999998,True,False,False,False,False,6.6,44.6
2005-02-10 19:00:00,NO2(GT),243.0,102.465,140.535,True,False,False,False,False,17.1,49.0
2005-02-10 11:00:00,NO2(GT),232.0,91.565,140.435,True,False,False,False,False,17.1,49.0
2005-02-24 17:00:00,NO2(GT),262.0,123.14,138.86,True,False,True,False,False,7.2,72.4
2005-02-24 21:00:00,NO2(GT),262.0,123.95,138.05,True,False,True,False,False,6.0,78.0
2005-02-09 19:00:00,NO2(GT),240.0,102.56,137.44,True,False,False,False,False,17.1,49.0
2005-02-23 14:00:00,NO2(GT),232.0,96.24,135.76,True,False,False,False,False,5.7,72.5
2005-02-19 00:00:00,NO2(GT),250.0,114.395,135.60500000000002,True,False,True,True,True,4.1,55.0
2005-02-22 10:00:00,NO2(GT),255.0,120.485,134.515,True,False,True,False,False,6.1,74.0
2005-02-24 11:00:00,NO2(GT),232.0,97.625,134.375,True,False,False,False,False,4.6,82.0
2005-02-16 09:00:00,NO2(GT),260.0,125.99,134.01,True,False,True,False,False,7.8,37.6
2005-02-22 19:00:00,NO2(GT),251.0,117.405,133.595,True,False,True,False,False,5.6,71.6
2005-02-09 08:00:00,NO2(GT),231.0,97.82,133.18,True,False,False,False,False,17.1,49.0
2005-02-03 12:00:00,NO2(GT),235.0,101.995,133.005,True,False,False,False,False,11.5,33.0
2005-02-03 10:00:00,NO2(GT),322.0,189.045,132.955,True,False,True,False,False,5.1,50.8
2005-02-04 09:00:00,NO2(GT),301.0,168.22,132.78,True,False,True,True,False,4.4,61.1
2005-02-21 20:00:00,NO2(GT),283.0,150.91,132.09,True,False,True,False,False,5.5,79.8
2005-02-23 18:00:00,NO2(GT),249.0,117.165,131.83499999999998,True,False,True,False,False,4.8,79.0
2005-02-23 17:00:00,NO2(GT),238.0,106.18,131.82,True,False,False,False,False,4.9,78.2
2005-02-19 09:00:00,NO2(GT),231.0,99.325,131.675,True,False,False,True,True,2.1,59.9
2005-02-08 09:00:00,NO2(GT),253.0,124.3,128.7,True,False,True,False,False,6.6,43.7
2005-02-03 09:00:00,NO2(GT),309.0,180.975,128.025,True,False,True,True,False,2.1,62.2
2005-02-08 08:00:00,NO2(GT),224.0,96.23,127.77,True,False,False,False,False,6.0,46.4
2004-11-22 10:00:00,C6H6(GT),63.7,57.362000000000116,6.337999999999887,True,True,True,False,False,6.2,51.8
2004-10-26 18:00:00,C6H6(GT),52.1,50.60300000000012,1.496999999999879,True,True,True,False,False,22.5,61.5
2004-12-13 18:00:00,C6H6(GT),50.8,50.408500000000075,0.39149999999992247,True,True,True,False,False,12.6,55.9
2004-11-02 20:00:00,C6H6(GT),48.2,47.90549999999998,0.29450000000002063,True,True,True,False,False,20.9,67.5
2004-10-25 17:00:00,C6H6(GT),46.3,46.121500000000005,0.17849999999999255,True,True,True,False,False,21.7,61.9
2005-02-14 11:00:00,C6H6(GT),33.9,33.724000000000004,0.17599999999999483,True,False,False,False,False,11.7,36.9
2005-01-21 20:00:00,C6H6(GT),38.1,37.93399999999996,0.16600000000003945,True,True,True,False,False,10.4,64.4
2004-11-23 19:00:00,C6H6(GT),50.6,50.434000000000125,0.16599999999987602,True,True,True,False,False,12.4,74.7
2004-10-04 18:00:00,C6H6(GT),41.6,41.45650000000011,0.14349999999988938,True,True,True,False,False,26.0,43.9
2004-12-27 21:00:00,C6H6(GT),7.5,7.367000000000003,0.13299999999999734,True,False,False,False,False,12.4,64.7
2004-04-21 08:00:00,C6H6(GT),40.3,40.175000000000054,0.12499999999994316,True,True,True,False,False,14.0,58.2
2005-02-02 09:00:00,C6H6(GT),27.3,27.176499999999972,0.12350000000002836,True,False,False,True,False,2.8,64.2
2004-11-04 17:00:00,C6H6(GT),45.9,45.77949999999985,0.12050000000014904,True,True,True,False,False,24.8,53.9
2005-03-10 10:00:00,C6H6(GT),13.7,13.580499999999958,0.11950000000004124,True,False,False,False,False,11.7,49.3
2005-03-24 20:00:00,C6H6(GT),35.5,35.38349999999998,0.11650000000002336,True,True,True,False,False,18.8,49.1
2005-01-18 16:00:00,C6H6(GT),24.7,24.585000000000004,0.11499999999999488,True,True,False,False,False,5.2,76.2
2005-03-14 13:00:00,C6H6(GT),7.1,6.9875,0.11249999999999982,True,False,False,False,False,19.3,35.5
2005-03-29 08:00:00,C6H6(GT),26.3,26.18849999999996,0.11150000000004212,True,False,False,False,False,14.4,65.8
2004-11-02 18:00:00,C6H6(GT),44.1,43.99000000000005,0.1099999999999497,True,True,True,False,False,23.0,62.1
2005-02-16 20:00:00,C6H6(GT),24.7,24.591000000000005,0.10899999999999466,True,False,False,False,False,6.6,43.4
2005-03-17 12:00:00,C6H6(GT),11.1,10.992500000000005,0.1074999999999946,True,False,False,False,False,24.3,24.7
2004-10-05 19:00:00,C6H6(GT),41.6,41.49300000000011,0.10699999999989274,True,True,True,False,False,25.6,47.5
2004-12-06 05:00:00,C6H6(GT),2.3,2.1939999999999933,0.10600000000000653,True,False,False,False,False,11.8,81.4
2005-01-12 17:00:00,C6H6(GT),17.6,17.495500000000003,0.10449999999999804,True,False,False,False,False,14.6,54.0
2005-02-21 17:00:00,C6H6(GT),10.0,9.895500000000032,0.10449999999996784,True,False,False,False,False,7.3,70.0
2005-01-12 15:00:00,C6H6(GT),18.2,18.09699999999994,0.10300000000005838,True,False,False,False,False,15.7,48.8
2005-01-16 23:00:00,C6H6(GT),5.2,5.097000000000014,0.10299999999998644,True,False,False,False,True,6.6,42.6
2005-03-04 19:00:00,C6H6(GT),14.9,14.79750000000002,0.10249999999997961,True,False,False,False,False,8.9,52.5
2005-03-27 06:00:00,C6H6(GT),2.3,2.197999999999993,0.10200000000000697,True,False,False,False,True,15.8,65.9
2005-02-07 23:00:00,C6H6(GT),2.3,2.198499999999993,0.10150000000000681,True,False,False,False,False,7.2,39.3
2005-03-09 04:00:00,C6H6(GT),2.5,2.3989999999999916,0.10100000000000842,True,False,False,True,False,3.8,56.8
2005-03-31 02:00:00,C6H6(GT),2.5,2.3989999999999916,0.10100000000000842,True,False,False,False,False,13.9,68.7
2004-11-02 19:00:00,C6H6(GT),44.9,44.799499999999874,0.1005000000001246,True,True,True,False,False,21.8,65.3
2005-01-08 17:00:00,C6H6(GT),17.9,17.800000000000058,0.09999999999994102,True,False,False,False,True,13.0,61.9
2005-04-01 04:00:00,C6H6(GT),0.8,0.7010000000000008,0.0989999999999992,True,False,False,False,False,13.7,48.8
2005-01-11 14:00:00,C6H6(GT),18.8,18.701499999999932,0.09850000000006887,True,False,False,False,False,13.8,56.3
2005-01-02 02:00:00,C6H6(GT),3.6,3.5015000000000005,0.09849999999999959,True,False,False,True,True,4.5,63.6
2005-03-10 09:00:00,C6H6(GT),21.2,21.101999999999954,0.09800000000004516,True,False,False,False,False,7.5,64.5
2005-03-16 07:00:00,C6H6(GT),3.6,3.5020000000000007,0.09799999999999942,True,False,False,False,False,7.6,69.2
2005-03-17 05:00:00,C6H6(GT),1.4,1.3035000000000048,0.09649999999999515,True,False,False,False,False,9.8,61.8
2005-01-15 13:00:00,C6H6(GT),15.6,15.504499999999998,0.09550000000000125,True,False,False,False,True,8.9,60.8
2005-03-07 08:00:00,C6H6(GT),5.2,5.104500000000015,0.09549999999998526,True,False,False,False,False,5.9,45.4
2005-01-11 11:00:00,C6H6(GT),15.6,15.504999999999997,0.09500000000000242,True,False,False,False,False,13.4,59.9
2005-03-30 16:00:00,C6H6(GT),9.2,9.105499999999973,0.09450000000002667,True,False,False,False,False,25.1,28.5
2005-02-17 17:00:00,C6H6(GT),5.2,5.105500000000015,0.09449999999998493,True,False,False,False,False,9.3,42.3
2005-02-14 16:00:00,C6H6(GT),5.2,5.107000000000015,0.09299999999998487,True,False,False,False,False,13.0,27.4
2004-12-13 06:00:00,C6H6(GT),3.1,3.008000000000001,0.0919999999999992,True,False,False,False,False,6.4,64.4
2004-12-08 05:00:00,C6H6(GT),3.1,3.0095000000000014,0.09049999999999869,True,False,False,False,False,12.0,71.9
2004-12-12 18:00:00,C6H6(GT),25.4,25.30950000000003,0.09049999999997027,True,True,False,False,True,12.2,53.9
2004-12-29 16:00:00,C6H6(GT),4.5,4.409999999999988,0.09000000000001229,True,False,False,False,False,11.8,44.3
