Timestamp,Hour,Weekday,Month,DayOfMonth,DayOfYear,Week,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Weekday_sin,Weekday_cos,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_class
2004-03-11 04:00:00,4.0,3.0,3.0,11.0,71.0,11,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.0276843800500415,-0.4187300541450811,-1.4734283304679172,-1.1981737907878698,-1.5692499553718422,-1.0422334636592734,3.9037121683982203,-1.601923127730456,-0.7656736899096028,-1.4801256921308934,-0.9540934750630228,0.6661597425449898,-0.7084616006301264,low
2004-03-11 05:00:00,5.0,3.0,3.0,11.0,71.0,11,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.985097856255097,-0.1610097657849626,-1.5144263380093905,-1.2252681481053402,-1.626036136093357,-1.0666858473074112,4.300008183164677,-1.730126678066926,-0.8098041364436555,-1.5387195936663252,-0.8503744168586899,0.4132088476926495,-0.7335716134425845,low
2004-03-11 06:00:00,6.0,3.0,3.0,11.0,71.0,11,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.985097856255097,-0.22661129373117456,-1.4597623279540926,-1.1575322548116649,-1.4708205754545494,-0.9786572661741152,3.5866753565850544,-1.3027815102786928,-0.6950649754551186,-1.4113415468501689,-0.907996115861097,0.5249778477436835,-0.7368688878523014,low
2004-03-11 07:00:00,7.0,3.0,3.0,11.0,71.0,11,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.7011876976221334,0.2044844613439327,-1.3709333116142335,-0.9407773962719036,-1.039245601971035,-0.6656667554779516,2.6038612399642402,-0.5762947250386962,-0.34790546272057105,-0.7540708252788028,-0.9425691352625414,0.6132165319945,-0.7206361522967728,low
2004-03-11 08:00:00,8.0,3.0,3.0,11.0,71.0,11,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.062389840697965465,1.0901050886177943,-1.1317782676223054,-0.29051282065262,-0.15716692809683486,-0.2939905240262574,1.2009733476909819,0.06472302664365374,0.17577583615018702,0.19362184303339977,-0.8734230964596527,0.4837997950933024,-0.722918880734269,mid
2004-03-11 09:00:00,9.0,3.0,3.0,11.0,71.0,11,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.07956523861851644,1.174449910262924,-0.9746192387133239,-0.08730514077159393,0.06997779478922528,-0.5140619768594974,0.9750846192741012,-0.17031681563987455,0.36994980090001867,0.005102333745488519,-0.907996115861097,0.6720423214950443,-0.6511397531996669,mid
2004-03-11 10:00:00,10.0,3.0,3.0,11.0,71.0,11,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.27532245967268815,0.6215227461448517,-1.0429492512824463,-0.5208148578511164,-0.43352634094154135,-0.5972000812631659,1.5259360797994768,-0.23441859080810953,-0.03310827744432884,-0.42288790355679645,-0.8734230964596527,0.5426255845938467,-0.6863952257343302,mid
2004-03-11 11:00:00,11.0,3.0,3.0,11.0,71.0,11,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4172775389891699,0.36848828120946264,-1.2752712940174622,-0.6969281804146723,-0.6795997907347732,-0.6803381856668343,1.9618616960425797,-0.3626221411445795,-0.2802387780350237,-0.904376920521867,-0.907996115861097,0.5132126898435745,-0.7371225243453565,mid
2004-03-11 12:00:00,12.0,3.0,3.0,11.0,71.0,11,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.346299999330929,0.63558021641904,-1.152277271393042,-0.6698338230972021,-0.6341708461575611,-0.6363238951001863,1.8548617720556362,-0.2985203659763445,-0.1654996170464868,-0.922209847076129,-1.0232395138659112,1.0367622163984185,-0.5851942650053328,mid
2004-03-11 13:00:00,13.0,3.0,3.0,11.0,71.0,11,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.1333673803562064,0.8698713876555113,-1.1386112688792176,-0.3853430712637656,-0.27452503492129926,-0.43092387245582897,1.3040103115302608,0.06472302664365374,0.2346164315289239,-0.578289120672507,-1.1615315914716882,1.6014897956036442,-0.4730869350749647,mid
2004-03-11 14:00:00,14.0,3.0,3.0,11.0,71.0,11,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.5764080162262025,1.2681663787575126,-0.4484781419310817,0.18363843240310754,0.3501229530153661,-0.13260479194854807,0.5946404450983023,0.40659916087424036,0.8024281769337346,0.02803038217239664,-1.1961046108731326,1.8779710062562016,-0.3860896179570547,high
2004-03-11 15:00:00,15.0,3.0,3.0,11.0,71.0,11,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.07956523861851644,0.9823311498490175,-1.0292832487686219,-0.18213539138273935,-0.03223733050950178,-0.24508575672998187,0.9869734997170949,0.363864644095417,0.5582397061119766,-0.20379766303300773,-1.1615315914716882,1.8014974799054941,-0.37543688524873925,mid
2004-03-11 16:00:00,16.0,3.0,3.0,11.0,71.0,11,0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.07956523861851644,0.8979863282038878,-0.919955228658026,-0.24987128467641473,-0.11173798351962283,-0.20107146616333385,1.070195662818051,0.47070093604247537,0.3934860390515134,-0.17577449273345336,-1.0001908342649486,1.2955956902008137,-0.42844691229726173,mid
2004-03-11 17:00:00,17.0,3.0,3.0,11.0,71.0,11,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.5764080162262025,1.3243962598542656,-0.544140159527853,0.14299689642690222,0.2971225176752854,0.04345237031804393,0.6937144487899166,0.556169969600122,0.7700658494754293,0.198716964906046,-0.9886664944644669,1.0838228479988539,-0.5258433256304321,high
2004-03-11 18:00:00,18.0,3.0,3.0,11.0,71.0,11,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.9249812697327793,2.252189297950692,0.528641037807368,1.4435260476654694,1.4290603867241518,0.22929048604389105,-0.13454422207197905,0.8980461038307086,1.8409646853684403,0.9757230504845991,-0.9310447954620598,0.8838151636970037,-0.5562797047970479,high
2004-03-11 19:00:00,19.0,3.0,3.0,11.0,71.0,11,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3.4155096025558387,3.16592486577293,1.5809232313718524,2.337639839141984,2.0688513561865545,0.7281191124659018,-0.5189513563954425,1.3467585300083535,2.576472127602651,1.727253526699921,-1.0001908342649486,1.1838266901497791,-0.4918560355610446,high
2004-03-11 20:00:00,20.0,3.0,3.0,11.0,71.0,11,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.847689285289911,2.5286528800097283,1.1709431559571182,1.8770357647449918,1.7508487441460703,0.5716238571178199,-0.3564699903411951,1.197187721282472,2.1587039004136193,1.5998754798837647,-1.0117151740654298,1.0955880058989629,-0.5390324232692989,high
2004-03-11 21:00:00,21.0,3.0,3.0,11.0,71.0,11,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.2861834128086114,0.9963886201232058,-0.22298910045297796,0.3597517549666636,0.5091242590356082,0.02878094012916126,0.49160348125902337,0.5775372279895337,0.7347614922481872,0.6598254943805316,-1.069336873067837,0.8720500057968947,-0.7201288793106626,high
2004-03-11 22:00:00,22.0,3.0,3.0,11.0,71.0,11,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4172775389891699,-0.6342779316826347,-1.152277271393042,-0.7375697163908774,-0.7288144806934196,-0.6852286623964619,1.949972815599586,-0.5121929498704612,-0.3655576413341921,-0.5222427800733983,-1.1730559312721698,0.836754532096568,-0.8504980367410001,mid
2004-03-11 23:00:00,23.0,3.0,3.0,11.0,71.0,11,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.7721652372803743,-0.8779407497685648,-1.3914323153849704,-1.0220604682243142,-1.1831039264655399,-0.915081068688957,2.9010832510390836,-1.1959452183316344,-0.6038620526180765,-1.207536671944319,-1.1730559312721698,0.6838074793951529,-0.9133998870186727,low
2004-03-12 00:00:00,0.0,4.0,3.0,12.0,72.0,11,0,0.0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.27532245967268815,-0.09540823783875062,-1.1932752789345153,-0.5750035724860565,-0.5168127393330968,-0.5482953139668904,1.6686026451154015,-0.25578584919752123,-0.2419923910388447,-0.534980584755014,-1.1615315914716882,0.5485081635439012,-0.9689462789977463,mid
2004-03-12 01:00:00,1.0,4.0,3.0,12.0,72.0,11,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.1333673803562064,-0.26409788112901,-1.20694128144834,-0.5072676791923811,-0.4259548501786727,-0.4945000699409872,1.6408619240817495,0.02198850986483042,-0.23316630173203418,-0.49421960977384394,-1.230677630274577,0.6190991109445545,-1.0019190230949133,mid
2004-03-12 02:00:00,2.0,4.0,3.0,12.0,72.0,11,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.48825507864741086,-0.5265039929138579,-1.295770297788199,-0.818852788343288,-0.8461725875178839,-0.7439143831519925,2.231342986083771,-0.3839893995339912,-0.4508765046333606,-0.8508781408590814,-1.2998236690774654,0.7426332688956971,-1.0100353908726776,low
2004-03-12 03:00:00,3.0,4.0,3.0,12.0,72.0,11,0,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.9141203165968561,-0.9904005119620711,-1.4255973216695315,-1.1168907188354595,-1.3913199224444284,-0.7106591413905252,3.356823668020509,-0.8113345673222244,-0.7950939875989712,-1.309439109397244,-1.3113480088779468,0.7720461636459692,-1.0138399382685046,low
2004-03-12 04:00:00,4.0,4.0,3.0,12.0,72.0,11,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1.0276843800500415,-1.2621782705963778,-1.500760335495566,-1.2252681481053402,-1.6487506083819632,-1.0422334636592734,4.200934179473063,-1.6446576445092793,-0.9510215653526239,-1.6355269092466038,-1.4150670670822796,0.9838190058479293,-1.0171372126782212,low
2004-03-12 05:00:00,5.0,4.0,3.0,12.0,72.0,11,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1.0560753959133378,-1.187205095800707,-1.5212593392663027,-1.2388153267640751,-1.6676793352891348,-0.9982191730926254,4.208860099768392,-1.3882505438363393,-0.8892389402049502,-1.6100512998833727,-1.3920183874813168,0.930875795297439,-1.0209417600740485,low
2004-03-12 06:00:00,6.0,4.0,3.0,12.0,72.0,11,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.9141203165968561,-0.8123392218223529,-1.4529293266971803,-1.1304378974941944,-1.4026771585887314,-0.871066778122309,3.376638468758832,-0.8113345673222244,-0.6891809159172448,-1.373128132805322,-1.3343966884789096,0.8073416373462959,-1.0206881235809933,low
2004-03-12 07:00:00,7.0,4.0,3.0,12.0,72.0,11,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.48825507864741086,-0.04386418016672693,-1.3436013065865846,-0.7782112523670827,-0.8007436429406719,-0.6118715114520485,2.1956763447547893,-0.10621504047163956,-0.28318080780396054,-0.7082147284249865,-1.3804940476808354,0.9367583742474931,-0.9998899311504723,low
2004-03-12 08:00:00,8.0,4.0,3.0,12.0,72.0,11,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.6410711110998162,2.2803042384990686,-0.18882409416841678,1.050657866562152,1.114843520065102,0.3564428810142075,0.25382587239914906,0.684373519936592,1.302573237652998,0.952795002057691,-1.2767749894765024,0.819106795246405,-0.9534744529213833,high
2004-03-12 09:00:00,9.0,4.0,3.0,12.0,72.0,11,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.4849205238516863,2.0834996546604327,0.5669058448460766,1.6196393702290255,1.5577757296929193,0.2380933441572207,-0.26135894679724536,0.3937788058405935,1.7674139411450192,1.4317364580864385,-1.0578125332673556,0.4132088476926495,-0.9377489903519652,high
2004-03-12 10:00:00,10.0,4.0,3.0,12.0,72.0,11,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.7183630955426844,1.1697640868381947,-0.14782608662694335,0.5223178988714844,0.6681255650558503,-0.2304143265410992,0.3132702746141176,0.2783956105377704,0.7494716410928715,0.5375425694370216,-0.5968389412480987,-0.43976510006524255,-0.9988753851782518,high
2004-03-12 11:00:00,11.0,4.0,3.0,12.0,72.0,11,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.43445293690972087,0.7620974488867345,-0.43481213941725727,0.19718561106184257,0.3614801891596691,-0.08859050138190008,0.5391590030309983,0.7271080367154154,0.41408024743407135,0.35921330389440287,-0.47007120344280284,-0.633890205417039,-1.018405395143497,high
2004-03-12 12:00:00,12.0,4.0,3.0,12.0,72.0,11,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.008587698960275489,0.4950055136771571,-0.7901282047766935,0.007525109839551484,0.168407174706518,-0.44559530264471164,0.80071437277686,0.08609028503306541,0.2346164315289239,-0.1706793708608071,-0.389400824839433,-0.745659205468073,-1.030579946810143,mid
2004-03-12 13:00:00,13.0,4.0,3.0,12.0,72.0,11,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.292497857593239,0.7105533912147107,-0.6124701720969754,0.11590253910943217,0.28197953614954807,-0.3624571982410432,0.6937144487899166,0.1501920602013004,0.3993700985893871,-0.1095379083890521,-0.2626330870341372,-0.8633107844691615,-1.0135863017754496,high
2004-03-12 14:00:00,14.0,4.0,3.0,12.0,72.0,11,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.43445293690972087,0.8745572110802406,-0.41431313564652056,0.3597517549666636,0.5166957497984769,-0.34778576805216055,0.4598998000777068,0.29976286892718207,0.5964860931081556,0.08917184464415163,-0.23958440743317438,-0.7927198370685082,-0.9380026268450203,high
2004-03-12 15:00:00,15.0,4.0,3.0,12.0,72.0,11,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.5764080162262025,1.183821557112383,-0.3049851155359248,0.5494122561889544,0.6832685465815876,-0.21574289635221652,0.35289987609076334,0.363864644095417,0.8318484746231031,0.2878815976773554,-0.2972061064355815,-0.7162463107178009,-0.9253208021922638,high
2004-03-12 16:00:00,16.0,4.0,3.0,12.0,72.0,11,0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.5054304765679615,0.977645326424288,-0.4416451406741695,0.34620457630792834,0.4977670228913052,-0.2744286171077472,0.4797146008160297,0.23566109375894706,0.5876600038013451,0.219097452396631,-0.28568176663510014,-0.7044811528176919,-0.9133998870186727,high
2004-03-12 17:00:00,17.0,4.0,3.0,12.0,72.0,11,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.22152031793499802,0.8136415065587581,-0.660301180895361,0.2107327897205776,0.37662317068540646,-0.41136196553731874,0.6857885284945874,0.2142938353695354,0.44938460466131347,-0.08151473808949773,-0.1704383686302861,-0.8750759423692706,-0.9407926282686268,mid
2004-03-12 18:00:00,18.0,4.0,3.0,12.0,72.0,11,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.2861834128086114,1.919495834794903,0.022998944795862543,1.2403183677844434,1.2700590807039098,-0.13749526867817563,-0.08302574015233961,0.8553115870518853,1.3319935353423664,0.9782706114209222,-0.3778764850389516,-0.5632992580163857,-0.8857535092756634,high
2004-03-12 19:00:00,19.0,4.0,3.0,12.0,72.0,11,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.1442283334921297,1.9897831861658442,0.08449595610807266,1.0912994025383573,1.1527009738794454,-0.15705717559668586,-0.04735909882335847,0.7698425534942387,1.1466456598993453,1.075077927001201,-0.4585468636423215,-0.33976125791431755,-0.8050971044841315,high
2004-03-12 20:00:00,20.0,4.0,3.0,12.0,72.0,11,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3.2025769835811153,3.479875035229802,1.765414265308483,3.0420931293962084,2.5307122927215437,0.5178286130919169,-0.8280622479132792,1.3040240132295302,2.744167824432051,2.1934571780470526,-0.6314119606495429,0.07790184753954693,-0.7051643262204098,high
2004-03-12 21:00:00,21.0,4.0,3.0,12.0,72.0,11,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.6410711110998162,2.3318482961710925,0.7062990704870862,1.348695797054324,1.353345479095465,0.19505714893649814,-0.32080334901221397,0.8553115870518853,1.4231964581794085,1.5310913346030404,-0.7236066790533943,0.24261405814107076,-0.6904534096232122,high
2004-03-12 22:00:00,22.0,4.0,3.0,12.0,72.0,11,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0022732541756478,1.7976644257519376,-0.09999507782855771,0.5629594348476897,0.7021972734887594,0.09235713761431949,0.023974183834603834,0.6416390031577687,0.7818339685511767,1.1846230472630954,-0.8503744168586899,0.5838036372442278,-0.6387115650399655,high
2004-03-12 23:00:00,23.0,4.0,3.0,12.0,72.0,11,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.350846507682225,2.7020283467247173,0.9386211132221022,1.5789978342528201,1.531275512022879,0.3222095439068146,-0.36439591063652427,0.5348027112107103,1.7791820602207666,1.6075181626927342,-1.0001908342649486,0.907345479497221,-0.6308488337552565,high
2004-03-13 00:00:00,0.0,5.0,3.0,13.0,73.0,11,1,0.0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.43445293690972087,0.8417564471071347,-0.7354641947213957,-0.07375796211285891,0.08512077631496262,-0.20107146616333385,0.5153812421450108,0.08609028503306541,0.2552106399114818,0.6598254943805316,-1.0232395138659112,0.8779325847469488,-0.6749815835468492,high
2004-03-13 01:00:00,1.0,5.0,3.0,13.0,73.0,11,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.1333673803562064,0.4481472794298629,-1.1112792638515687,-0.37179589260503043,-0.2593820533955619,-0.4651572095632219,0.9433809380927847,-0.25578584919752123,0.01690622862759749,0.300619402358971,-1.069336873067837,0.8661674268468402,-0.7191143333384422,mid
2004-03-13 02:00:00,2.0,5.0,3.0,13.0,73.0,11,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.346299999330929,0.39191739833310973,-1.2752712940174622,-0.642739465779732,-0.6038848831060865,-0.739023906422365,1.3594917535975648,-0.5762947250386962,-0.27141268872821317,0.04331574779033539,-1.1039098924692812,0.8661674268468402,-0.761471627678649,mid
2004-03-13 03:00:00,3.0,5.0,3.0,13.0,73.0,11,1,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.27532245967268815,0.33568751723635665,-1.2547722902467255,-0.642739465779732,-0.6000991377246522,-0.12282383848929297,1.3713806340405585,0.2698487071820056,-0.2272822421941605,-0.07641961621685148,-1.2191532904740954,1.0779402690487998,-0.7825234566022248,mid
2004-03-13 04:00:00,4.0,5.0,3.0,13.0,73.0,11,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.346299999330929,0.21854193161812097,-1.1864422776776031,-0.5343620365098514,-0.45624081323014737,-0.6118715114520485,1.1851215071003236,-0.5549274666492845,-0.13313728958818152,-0.08660985996214397,-1.3113480088779468,1.2897131112507587,-0.7863280039980519,mid
2004-03-13 05:00:00,5.0,5.0,3.0,13.0,73.0,11,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.7721652372803743,-0.5733622271611521,-1.3641003103573213,-1.0220604682243142,-1.1982469079912772,-0.8417239177445437,2.3264540296277203,-0.9395381176586944,-0.5391373977014658,-0.5273379019460446,-1.1615315914716882,0.8485196899966772,-0.8309680267757549,low
2004-03-13 06:00:00,6.0,5.0,3.0,13.0,73.0,11,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.6302101579638926,-0.0016917693441620867,-1.3845993141280581,-0.9814189322481087,-1.1187462549811562,-0.8857382083111917,2.2709725875604163,-1.0463744096057528,-0.556789576315087,-0.4865769269648746,-1.288299329276984,1.0779402690487998,-0.8550634936159925,low
2004-03-13 07:00:00,7.0,5.0,3.0,13.0,73.0,11,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.4172775389891699,0.05453811175259103,-1.2479392889898133,-0.6833810017559372,-0.6493138276832985,-0.4651572095632219,1.5655656812761225,-0.6831310169857545,-0.14196337889499205,-0.21908302865094648,-1.3920183874813168,1.336773742851195,-0.8436498514285115,mid
2004-03-13 08:00:00,8.0,5.0,3.0,13.0,73.0,11,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.43445293690972087,1.1041625588919826,-0.6671341821522733,0.22427996837931286,0.38419466144827513,0.10702856780320215,0.40441835801040277,-0.27715310758693285,0.6494426289490188,0.422902327302481,-1.368969707880354,1.319126006001031,-0.8403525770187948,high
