Timestamp,Hour,Weekday,Month,DayOfMonth,DayOfYear,Week,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Weekday_sin,Weekday_cos,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-11 07:00:00,7.0,3.0,3.0,11.0,71.0,11,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0847457627118644,0.35678391959798994,0.018612521150592216,0.04874213836477988,0.15510649918077554,0.06499661475964792,0.49470563320626854,0.23668639053254437,0.3543165467625899,0.22111207645525627,0.2602150537634409,0.6339622641509435,0.27219860235547083
2004-03-11 08:00:00,8.0,3.0,3.0,11.0,71.0,11,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.16101694915254236,0.49246231155778897,0.048223350253807105,0.12421383647798742,0.2823593664664118,0.11645226811103587,0.3447691656077933,0.3254437869822485,0.43435251798561153,0.3827106863596872,0.27311827956989254,0.6062893081761007,0.271758784146997
2004-03-11 09:00:00,9.0,3.0,3.0,11.0,71.0,11,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.17796610169491525,0.5053840631730079,0.0676818950930626,0.14779874213836477,0.3151283451665756,0.0859851049424509,0.3206268530283778,0.29289940828402367,0.4640287769784173,0.35056472632493485,0.2666666666666667,0.6465408805031447,0.2855886233690075
2004-03-11 10:00:00,10.0,3.0,3.0,11.0,71.0,11,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.13559322033898302,0.4206748025843503,0.05922165820642977,0.09748427672955974,0.24249044238121245,0.07447528774542991,0.3795002117746717,0.28402366863905326,0.4024280575539569,0.2775847089487402,0.27311827956989254,0.618867924528302,0.2787958754825783
2004-03-11 11:00:00,11.0,3.0,3.0,11.0,71.0,11,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.11864406779661016,0.38190954773869346,0.030456852791878174,0.0770440251572327,0.20699071545603495,0.06296547054840892,0.4260906395595087,0.26627218934911245,0.36465827338129503,0.19548218940052126,0.2666666666666667,0.6125786163522013,0.2690221375164931
2004-03-11 12:00:00,12.0,3.0,3.0,11.0,71.0,11,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.1271186440677966,0.42282842785355357,0.04568527918781726,0.08018867924528303,0.21354451119606768,0.06905890318212593,0.4146548072850487,0.27514792899408286,0.38219424460431656,0.19244135534317985,0.24516129032258066,0.7245283018867925,0.29829448272491815
2004-03-11 13:00:00,13.0,3.0,3.0,11.0,71.0,11,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.15254237288135591,0.45872218234027284,0.047377326565143825,0.11320754716981132,0.26542872747132706,0.09749492213947189,0.35578144853875476,0.3254437869822485,0.44334532374100727,0.2510860121633362,0.21935483870967745,0.8452830188679247,0.3198944436299663
2004-03-11 14:00:00,14.0,3.0,3.0,11.0,71.0,11,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.23728813559322032,0.5197415649676956,0.13282571912013535,0.1792452830188679,0.35554341889677776,0.13879485443466485,0.27996611605252014,0.3727810650887574,0.5301258992805755,0.35447437011294525,0.21290322580645163,0.9044025157232705,0.33665640424180227
2004-03-11 15:00:00,15.0,3.0,3.0,11.0,71.0,11,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.17796610169491525,0.47595118449389806,0.06091370558375635,0.1367924528301887,0.30038230475150196,0.12322274881516587,0.3218975010588734,0.36686390532544383,0.49280575539568344,0.3149435273675065,0.21935483870967745,0.8880503144654088,0.3387088892146801
2004-03-11 16:00:00,16.0,3.0,3.0,11.0,71.0,11,0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.17796610169491525,0.46302943287867915,0.07445008460236886,0.1289308176100629,0.2889131622064446,0.12931618144888288,0.33079203727234224,0.3816568047337278,0.4676258992805756,0.3197219808861859,0.24946236559139787,0.7798742138364781,0.3284953330401212
2004-03-11 17:00:00,17.0,3.0,3.0,11.0,71.0,11,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.23728813559322032,0.5283560660445082,0.1209813874788494,0.17452830188679244,0.34789732386673944,0.16316858496953285,0.29055484963998307,0.39349112426035504,0.525179856115108,0.3835794960903562,0.2516129032258065,0.7345911949685534,0.30972975614523773
2004-03-11 18:00:00,18.0,3.0,3.0,11.0,71.0,11,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.3983050847457627,0.6704953338119168,0.25380710659898476,0.3254716981132076,0.511196067722556,0.1888964116452268,0.20203303684879287,0.44082840236686394,0.6888489208633093,0.5160729800173762,0.2623655913978495,0.6918238993710693,0.30386551336558665
2004-03-11 19:00:00,19.0,3.0,3.0,11.0,71.0,11,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.576271186440678,0.8104809763101222,0.38409475465313025,0.4292452830188679,0.6034953577280174,0.25795531482735273,0.1609487505294367,0.5029585798816567,0.8012589928057554,0.6442224152910512,0.24946236559139787,0.7559748427672957,0.31627816058251473
2004-03-11 20:00:00,20.0,3.0,3.0,11.0,71.0,11,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.5084745762711864,0.7128499641062456,0.3333333333333333,0.3757861635220126,0.557618787547788,0.23628977657413677,0.17831427361287588,0.4822485207100592,0.7374100719424461,0.6225021720243267,0.24731182795698925,0.7371069182389938,0.3071885842740556
2004-03-11 21:00:00,21.0,3.0,3.0,11.0,71.0,11,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.3220338983050847,0.4781048097631012,0.16074450084602368,0.19968553459119498,0.3784817039868924,0.16113744075829384,0.2689538331215587,0.39644970414201186,0.5197841726618706,0.4622067767158992,0.23655913978494625,0.689308176100629,0.2722963397351317
2004-03-11 22:00:00,22.0,3.0,3.0,11.0,71.0,11,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.11864406779661016,0.2282842785355348,0.04568527918781726,0.07232704402515723,0.19989077007099945,0.06228842247799594,0.4248199915290131,0.2455621301775148,0.3516187050359712,0.26064291920069504,0.2172043010752688,0.6817610062893082,0.24717783316229291
2004-03-11 23:00:00,23.0,3.0,3.0,11.0,71.0,11,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.07627118644067796,0.19095477386934678,0.016074450084602367,0.039308176100628936,0.13435281267067176,0.030467163168584967,0.5264718339686574,0.15088757396449703,0.31519784172661874,0.14378801042571676,0.2172043010752688,0.649056603773585,0.2350583980843473
2004-03-12 00:00:00,0.0,4.0,3.0,12.0,72.0,11,0,0.0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.13559322033898302,0.3108399138549892,0.04060913705583756,0.09119496855345913,0.23047515019115236,0.08124576844955991,0.39474798814061834,0.28106508875739644,0.37050359712230213,0.2584708948740226,0.21935483870967745,0.6201257861635221,0.22435615501148415
2004-03-12 01:00:00,1.0,4.0,3.0,12.0,72.0,11,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.15254237288135591,0.2849964106245514,0.038917089678511,0.09905660377358491,0.24358274167121788,0.08869329722410291,0.39178314273612874,0.31952662721893493,0.37185251798561153,0.26542137271937444,0.20645161290322583,0.6352201257861636,0.21800322533352878
2004-03-12 02:00:00,2.0,4.0,3.0,12.0,72.0,11,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.11016949152542371,0.2447954055994257,0.027918781725888325,0.06289308176100629,0.18296013107591477,0.05416384563303995,0.4548919949174079,0.26331360946745563,0.3385791366906475,0.20460469157254563,0.1935483870967742,0.6616352201257862,0.2164394272589552
2004-03-12 03:00:00,3.0,4.0,3.0,12.0,72.0,11,0,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.059322033898305086,0.17372577171572146,0.011844331641285955,0.028301886792452827,0.10431458219552156,,0.5751800084709868,,0.2859712230215828,0.1264118158123371,0.1913978494623656,0.6679245283018869,0.2157063969114988
2004-03-12 04:00:00,4.0,4.0,3.0,12.0,72.0,11,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,,0.13208901651112714,0.0025380710659898475,0.015723270440251576,0.06717640633533586,0.012863913337846986,0.6653960186361711,0.08875739644970414,0.2621402877697842,0.07080799304952215,0.17204301075268819,0.7132075471698115,0.21507110394370327
2004-03-12 05:00:00,5.0,4.0,3.0,12.0,72.0,11,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0423728813559322,0.14357501794687721,0.0,0.014150943396226415,0.06444565811032224,0.01895734597156398,0.6662431173231682,0.1242603550295858,0.2715827338129497,0.07515204170286707,0.1763440860215054,0.7018867924528303,0.21433807359624685
2004-03-12 06:00:00,6.0,4.0,3.0,12.0,72.0,11,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.059322033898305086,0.20100502512562812,0.008460236886632826,0.026729559748427674,0.10267613326051336,0.03656059580230196,0.5772977551884795,0.20414201183431951,0.30215827338129503,0.11555169417897482,0.1870967741935484,0.6754716981132076,0.2143869422860773
2004-03-12 07:00:00,7.0,4.0,3.0,12.0,72.0,11,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.11016949152542371,0.3187365398420675,0.021996615905245348,0.06761006289308177,0.18951392681594756,0.07244414353419092,0.45108005082592123,0.3017751479289941,0.3642086330935252,0.22893136403127712,0.178494623655914,0.7031446540880503,0.21839417485217222
2004-03-12 08:00:00,8.0,4.0,3.0,12.0,72.0,11,0,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.364406779661017,0.6748025843503231,0.1649746192893401,0.279874213836478,0.46586564718732937,0.2064996614759648,0.24354087251164763,0.41124260355029585,0.6065647482014389,0.5121633362293658,0.19784946236559142,0.6779874213836479,0.2273371450911401
2004-03-12 09:00:00,9.0,4.0,3.0,12.0,72.0,11,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,,0.6446518305814788,,0.3459119496855346,0.5297651556526488,,0.18847945785684034,,0.6776079136690647,0.5938314509122502,0.23870967741935484,0.5911949685534592,0.23036700386062647
2004-03-12 10:00:00,10.0,4.0,3.0,12.0,72.0,11,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.25423728813559326,0.5046661880832736,0.17005076142131978,0.21855345911949686,0.40141998907700704,0.12525389302640488,0.24989411266412537,0.3550295857988166,0.5220323741007193,0.44135534317984354,0.3247311827956989,0.408805031446541,0.2185896496114939
2004-03-12 11:00:00,11.0,4.0,3.0,12.0,72.0,11,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.22033898305084745,0.44221105527638194,0.13451776649746192,0.18081761006289307,0.35718186783178585,0.14488828706838186,0.2740364252435409,0.4171597633136095,0.4707733812949641,0.4109470026064292,0.34838709677419355,0.36729559748427676,0.21482676049455113
2004-03-12 12:00:00,12.0,4.0,3.0,12.0,72.0,11,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.1694915254237288,0.40129217516152194,0.09052453468697123,0.15880503144654087,0.3293282359366466,0.09546377792823289,0.301990681914443,0.32840236686390534,0.44334532374100727,0.3205907906168549,0.36344086021505384,0.3433962264150944,0.21248106338269074
2004-03-12 13:00:00,13.0,4.0,3.0,12.0,72.0,11,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.20338983050847456,0.43431442928930375,0.11252115059221658,0.17138364779874213,0.3457127252867286,0.10697359512525388,0.29055484963998307,0.33727810650887574,0.46852517985611514,0.3310165073848827,0.3870967741935485,0.31823899371069186,0.21575526560132918
2004-03-12 14:00:00,14.0,4.0,3.0,12.0,72.0,11,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.22033898305084745,0.45944005743000726,0.13705583756345177,0.19968553459119498,0.37957400327689783,0.10900473933649288,0.2655654383735705,0.35798816568047337,0.49865107913669066,0.36490008688097303,0.39139784946236567,0.33333333333333337,0.23031813517079608
2004-03-12 15:00:00,15.0,4.0,3.0,12.0,72.0,11,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.23728813559322032,0.5068198133524767,0.1505922165820643,0.22169811320754715,0.403604587657018,0.12728503723764387,0.25412960609911056,0.36686390532544383,0.5346223021582734,0.3987836663770634,0.38064516129032266,0.349685534591195,0.23276156966231737
2004-03-12 16:00:00,16.0,4.0,3.0,12.0,72.0,11,0,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.22881355932203387,0.47523330940416375,0.13367174280879865,0.1981132075471698,0.3768432550518842,0.11916046039268788,0.2676831850910631,0.34911242603550297,0.49730215827338137,0.3870547350130321,0.3827956989247312,0.35220125786163525,0.2350583980843473
2004-03-12 17:00:00,17.0,4.0,3.0,12.0,72.0,11,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.19491525423728812,0.45010768126346024,0.1065989847715736,0.18238993710691823,0.3593664664117968,0.1002031144211239,0.289707750952986,0.34615384615384615,0.4761690647482015,0.3357949609035621,0.4043010752688172,0.3157232704402515,0.2297805795826614
2004-03-12 18:00:00,18.0,4.0,3.0,12.0,72.0,11,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.3220338983050847,0.6195262024407753,0.19120135363790186,0.3018867924528302,0.48825778263244124,0.13811780636425186,0.2075391783142736,0.4349112426035503,0.6110611510791366,0.5165073848827106,0.3655913978494624,0.38238993710691827,0.24038508527586372
2004-03-12 19:00:00,19.0,4.0,3.0,12.0,72.0,11,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.3050847457627119,0.630294328786791,0.1988155668358714,0.28459119496855345,0.4713271436373566,0.13540961408259988,0.21135112240576026,0.4230769230769231,0.5827338129496402,0.5330147697654213,0.3505376344086022,0.43018867924528303,0.2559253286419391
2004-03-12 20:00:00,20.0,4.0,3.0,12.0,72.0,11,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.5508474576271186,0.858578607322326,0.4069373942470389,0.511006289308176,0.6701256144183506,0.22884224779959378,0.1279119017365523,0.49704142011834324,0.8268884892086332,0.7237185056472633,0.3182795698924732,0.5194968553459121,0.2751795924351268
2004-03-12 21:00:00,21.0,4.0,3.0,12.0,72.0,11,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.364406779661017,0.6826992103374014,0.27580372250423013,0.3144654088050315,0.5002730748225014,0.18415707515233581,0.18212621770436255,0.4349112426035503,0.625,0.6107732406602953,0.30107526881720437,0.5547169811320755,0.2780139764452915
2004-03-12 22:00:00,22.0,4.0,3.0,12.0,72.0,11,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.288135593220339,0.6008614501076812,0.17597292724196276,0.22327044025157233,0.40633533588203163,0.16993906567366282,0.2189750105887336,0.40532544378698226,0.5269784172661871,0.5516941789748044,0.2774193548387097,0.6276729559748428,0.2879831891706983
2004-03-12 23:00:00,23.0,4.0,3.0,12.0,72.0,11,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.4491525423728814,0.7394113424264179,0.3045685279187817,0.34119496855345915,0.5259421081376296,0.2017603249830738,0.17746717492587888,0.3905325443786982,0.6794064748201438,0.6238053866203301,0.24946236559139787,0.6968553459119496,0.2894981185554415
2004-03-13 00:00:00,0.0,5.0,3.0,13.0,73.0,11,1,0.0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.22033898305084745,0.45441493180186654,0.09729272419627749,0.14937106918238993,0.3173129437465866,0.12931618144888288,0.27149512918254975,0.32840236686390534,0.4464928057553957,0.4622067767158992,0.24516129032258066,0.690566037735849,0.2809949665249475
2004-03-13 01:00:00,1.0,5.0,3.0,13.0,73.0,11,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.15254237288135591,0.39411342426417806,0.050761421319796954,0.11477987421383648,0.26761332605133803,0.0927555856465809,0.31723845828038966,0.28106508875739644,0.4100719424460432,0.4009556907037359,0.23655913978494625,0.6880503144654089,0.27249181449445337
2004-03-13 02:00:00,2.0,5.0,3.0,13.0,73.0,11,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.1271186440677966,0.38549892318736545,0.030456852791878174,0.08333333333333334,0.21791370835608956,0.05484089370345294,0.361711139347734,0.23668639053254437,0.3660071942446043,0.3570807993049522,0.23010752688172045,0.6880503144654089,0.26433074329277234
2004-03-13 03:00:00,3.0,5.0,3.0,13.0,73.0,11,1,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.13559322033898302,0.37688442211055284,0.03299492385786802,0.08333333333333334,0.21845985800109227,,0.36298178737822956,,0.3727517985611511,0.3366637706342311,0.20860215053763442,0.7333333333333334,0.260274642036847
2004-03-13 04:00:00,4.0,5.0,3.0,13.0,73.0,11,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,,0.3589375448671931,0.04145516074450085,0.0959119496855346,0.23921354451119606,0.07244414353419092,0.34307496823379924,0.23964497041420119,0.3871402877697842,0.33492615117289315,0.1913978494623656,0.7786163522012579,0.2595416116893906
2004-03-13 05:00:00,5.0,5.0,3.0,13.0,73.0,11,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.07627118644067796,0.23761665470208182,0.0194585448392555,0.039308176100628936,0.13216821409066085,0.04062288422477996,0.4650571791613723,0.18639053254437868,0.32508992805755393,0.25977410947002605,0.21935483870967745,0.6842767295597485,0.2509407222792357
2004-03-13 06:00:00,6.0,5.0,3.0,13.0,73.0,11,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.09322033898305083,0.32519741564967697,0.01692047377326565,0.0440251572327044,0.14363735663571817,0.034529451591062965,0.4591274883523931,0.17159763313609466,0.32239208633093525,0.2667245873153779,0.1956989247311828,0.7333333333333334,0.24629819674534525
2004-03-13 07:00:00,7.0,5.0,3.0,13.0,73.0,11,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.11864406779661016,0.3338119167264896,0.0338409475465313,0.07861635220125786,0.21135991261605677,0.0927555856465809,0.3837357052096569,0.22189349112426035,0.3857913669064748,0.31233709817549954,0.1763440860215054,0.788679245283019,0.2484972877877144
2004-03-13 08:00:00,8.0,5.0,3.0,13.0,73.0,11,1,0.8660254037844387,-0.49999999999999983,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.22033898305084745,0.4946159368269921,0.10575296108291032,0.1839622641509434,0.36045876570180224,0.17197020988490183,0.2596357475645913,0.2781065088757397,0.5067446043165469,0.42180712423979144,0.1806451612903226,0.7849056603773585,0.24913258075550992
2004-03-13 09:00:00,9.0,5.0,3.0,13.0,73.0,11,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.3050847457627119,0.5463029432878679,0.19627749576988154,0.2358490566037736,0.42053522665210263,0.1983750846310088,0.21516306649724692,0.34615384615384615,0.5512589928057554,0.516941789748045,0.24731182795698925,0.6352201257861636,0.25788007623515613
2004-03-13 10:00:00,10.0,5.0,3.0,13.0,73.0,11,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.2627118644067797,0.5743000717875091,0.12944162436548223,0.20125786163522014,0.381212452211906,0.16790792146242384,0.2316814908936891,0.36686390532544383,0.5017985611510791,0.5403996524761077,0.3075268817204302,0.5283018867924529,0.26819136978937597
2004-03-13 11:00:00,11.0,5.0,3.0,13.0,73.0,11,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.3389830508474576,0.6424982053122756,0.233502538071066,0.25157232704402516,0.43746586564718737,0.1990521327014218,0.20584498094027953,0.46153846153846156,0.5526079136690647,0.5916594265855777,0.3763440860215054,0.41509433962264164,0.2738601378097053
